"X","item_num","student_seq","type","timestamp","trigger","response"
3,85,18,"Choice","11/8/2017 8:16:05","Answered",""
3,85,18,"Choice","11/8/2017 8:17:53","Answered","Choice(s): D"
3,85,18,"Choice","11/8/2017 8:17:55","NAVIGATION","Choice(s): D"
3,70,19,"Choice","11/8/2017 8:18:04","Answered",""
3,70,19,"Choice","11/8/2017 8:18:27","Answered","Choice(s): B"
3,70,19,"Choice","11/8/2017 8:18:30","NAVIGATION","Choice(s): B"
3,57,20,"Choice","11/8/2017 8:19:05","Answered",""
3,57,20,"Choice","11/8/2017 8:19:22","Answered","Choice(s): C"
3,57,20,"Choice","11/8/2017 8:19:24","NAVIGATION","Choice(s): C"
3,2,21,"Choice","11/8/2017 8:20:04","Answered",""
3,2,21,"Choice","11/8/2017 8:21:21","NAVIGATION",""
3,44,22,"Choice","11/8/2017 8:22:04","Answered",""
3,44,22,"Choice","11/8/2017 8:22:04","Answered","Choice(s): C"
3,44,22,"Choice","11/8/2017 8:22:14","NAVIGATION","Choice(s): C"
3,19,23,"Choice","11/8/2017 8:23:05","Answered",""
3,19,23,"Choice","11/8/2017 8:24:18","Answered","Choice(s): D"
3,19,23,"Choice","11/8/2017 8:24:23","NAVIGATION","Choice(s): D"
3,34,24,"Choice","11/8/2017 8:25:04","Answered",""
3,34,24,"Choice","11/8/2017 8:25:59","Answered","Choice(s): C"
3,34,24,"Choice","11/8/2017 8:26:10","NAVIGATION","Choice(s): C"
3,49,25,"Choice","11/8/2017 8:27:04","Answered",""
3,49,25,"Choice","11/8/2017 8:28:33","Answered","Choice(s): D"
3,49,25,"Choice","11/8/2017 8:28:39","NAVIGATION","Choice(s): D"
3,55,26,"Choice","11/8/2017 8:29:04","Answered",""
3,55,26,"Choice","11/8/2017 8:29:05","Answered","Choice(s): A"
3,55,26,"Choice","11/8/2017 8:29:15","NAVIGATION","Choice(s): A"
3,3,27,"Choice","11/8/2017 8:29:43","Answered",""
3,3,27,"Choice","11/8/2017 8:31:17","NAVIGATION",""
3,69,9,"Choice","11/8/2017 8:31:18","NAVIGATION",""
3,36,8,"Choice","11/8/2017 8:31:19","NAVIGATION",""
3,68,10,"Choice","11/8/2017 8:31:21","NAVIGATION",""
3,36,8,"Choice","11/8/2017 8:31:32","NAVIGATION",""
3,68,10,"Choice","11/8/2017 8:31:35","NAVIGATION",""
3,2,21,"Choice","11/8/2017 8:31:36","NAVIGATION",""
3,45,17,"Choice","11/8/2017 8:31:37","NAVIGATION","Choice(s): E"
3,30,16,"Choice","11/8/2017 8:31:39","NAVIGATION","Choice(s): A"
3,55,26,"Choice","11/8/2017 8:31:40","NAVIGATION","Choice(s): A"
3,3,27,"Choice","11/8/2017 8:31:49","Answered","Choice(s): B"
3,3,27,"Choice","11/8/2017 8:33:27","NAVIGATION","Choice(s): B"
3,9,28,"Choice","11/8/2017 8:33:52","Answered","Choice(s): D"
3,9,28,"Choice","11/8/2017 8:34:14","NAVIGATION","Choice(s): D"
3,86,29,"Choice","11/8/2017 8:35:00","Answered",""
3,86,29,"Choice","11/8/2017 8:35:48","Answered","Choice(s): B"
3,86,29,"Choice","11/8/2017 8:35:57","NAVIGATION","Choice(s): B"
3,47,30,"Choice","11/8/2017 8:36:05","Answered",""
3,47,30,"Choice","11/8/2017 8:36:14","Answered","Choice(s): A"
3,47,30,"Choice","11/8/2017 8:36:16","NAVIGATION","Choice(s): A"
3,39,31,"Choice","11/8/2017 8:36:38","Answered",""
3,39,31,"Choice","11/8/2017 8:37:51","Answered","Choice(s): A"
3,39,31,"Choice","11/8/2017 8:37:55","Answered","Choice(s): C"
3,39,31,"Choice","11/8/2017 8:37:57","NAVIGATION","Choice(s): C"
3,43,32,"Choice","11/8/2017 8:38:05","Answered",""
3,43,32,"Choice","11/8/2017 8:39:26","Answered","Choice(s): A"
3,43,32,"Choice","11/8/2017 8:39:31","NAVIGATION","Choice(s): A"
3,32,33,"Choice","11/8/2017 8:40:05","Answered",""
3,32,33,"Choice","11/8/2017 8:40:12","Answered","Choice(s): E"
3,32,33,"Choice","11/8/2017 8:40:13","NAVIGATION","Choice(s): E"
3,54,34,"Choice","11/8/2017 8:41:05","Answered",""
3,54,34,"Choice","11/8/2017 8:41:57","Answered","Choice(s): B"
3,54,34,"Choice","11/8/2017 8:42:00","NAVIGATION","Choice(s): B"
3,17,35,"Choice","11/8/2017 8:42:05","Answered",""
3,17,35,"Choice","11/8/2017 8:43:21","Answered","Choice(s): D"
3,17,35,"Choice","11/8/2017 8:43:25","NAVIGATION","Choice(s): D"
3,15,36,"Choice","11/8/2017 8:43:32","Answered","Choice(s): C"
3,15,36,"Choice","11/8/2017 8:43:41","NAVIGATION","Choice(s): C"
3,4,37,"Choice","11/8/2017 8:44:05","Answered",""
3,4,37,"Choice","11/8/2017 8:45:23","Answered","Choice(s): D"
3,4,37,"Choice","11/8/2017 8:45:24","NAVIGATION","Choice(s): D"
3,84,38,"Choice","11/8/2017 8:45:27","NAVIGATION",""
3,4,37,"Choice","11/8/2017 8:45:35","Answered","Choice(s): B"
3,4,37,"Choice","11/8/2017 8:45:41","NAVIGATION","Choice(s): B"
3,84,38,"Choice","11/8/2017 8:46:05","NAVIGATION",""
3,84,38,"Choice","11/8/2017 8:46:36","Answered","Choice(s): D"
3,84,38,"Choice","11/8/2017 8:46:38","NAVIGATION","Choice(s): D"
3,21,39,"Choice","11/8/2017 8:47:05","Answered",""
3,21,39,"Choice","11/8/2017 8:47:14","Answered","Choice(s): C"
3,21,39,"Choice","11/8/2017 8:47:18","NAVIGATION","Choice(s): C"
3,8,40,"Choice","11/8/2017 8:48:05","Answered",""
3,8,40,"Choice","11/8/2017 8:49:11","NAVIGATION",""
3,13,41,"Choice","11/8/2017 8:50:05","Answered",""
3,13,41,"Choice","11/8/2017 8:50:25","NAVIGATION",""
3,7,42,"Choice","11/8/2017 8:51:05","Answered",""
3,7,42,"Choice","11/8/2017 8:51:58","Answered","Choice(s): A"
3,7,42,"Choice","11/8/2017 8:52:00","NAVIGATION","Choice(s): A"
3,81,43,"Choice","11/8/2017 8:52:06","Answered",""
3,81,43,"Choice","11/8/2017 8:52:29","Answered","Choice(s): C"
3,81,43,"Choice","11/8/2017 8:52:31","NAVIGATION","Choice(s): C"
3,63,44,"Choice","11/8/2017 8:53:05","Answered",""
3,63,44,"Choice","11/8/2017 8:53:54","Answered","Choice(s): C"
3,63,44,"Choice","11/8/2017 8:53:58","NAVIGATION","Choice(s): C"
3,59,45,"Choice","11/8/2017 8:54:06","Answered",""
3,59,45,"Choice","11/8/2017 8:54:57","Answered","Choice(s): A"
3,59,45,"Choice","11/8/2017 8:54:58","NAVIGATION","Choice(s): A"
3,23,46,"Choice","11/8/2017 8:55:05","Answered",""
3,23,46,"Choice","11/8/2017 9:00:24","Answered","Choice(s): D"
3,23,46,"Choice","11/8/2017 9:00:26","NAVIGATION","Choice(s): D"
3,33,47,"Choice","11/8/2017 9:01:06","Answered",""
3,33,47,"Choice","11/8/2017 9:02:38","Answered","Choice(s): C"
3,33,47,"Choice","11/8/2017 9:02:40","NAVIGATION","Choice(s): C"
3,11,48,"Choice","11/8/2017 9:03:06","Answered",""
3,11,48,"Choice","11/8/2017 9:04:56","Answered","Choice(s): E"
3,11,48,"Choice","11/8/2017 9:05:11","NAVIGATION","Choice(s): E"
3,73,12,"Choice","11/8/2017 9:05:12","NAVIGATION","Choice(s): A"
3,20,13,"Choice","11/8/2017 9:05:13","NAVIGATION","Choice(s): B"
3,48,14,"Choice","11/8/2017 9:05:14","NAVIGATION","Choice(s): B"
3,71,15,"Choice","11/8/2017 9:05:14","NAVIGATION","Choice(s): C"
3,30,16,"Choice","11/8/2017 9:05:16","NAVIGATION","Choice(s): A"
3,70,19,"Choice","11/8/2017 9:05:17","NAVIGATION","Choice(s): B"
3,57,20,"Choice","11/8/2017 9:05:18","NAVIGATION","Choice(s): C"
3,19,23,"Choice","11/8/2017 9:05:19","NAVIGATION","Choice(s): D"
3,44,22,"Choice","11/8/2017 9:05:20","NAVIGATION","Choice(s): C"
3,9,28,"Choice","11/8/2017 9:05:24","NAVIGATION","Choice(s): D"
3,16,49,"Choice","11/8/2017 9:05:42","Answered",""
3,16,49,"Choice","11/8/2017 9:07:26","Answered","Choice(s): A"
3,16,49,"Choice","11/8/2017 9:07:32","NAVIGATION","Choice(s): A"
3,5,50,"Choice","11/8/2017 9:08:06","Answered",""
3,5,50,"Choice","11/8/2017 9:08:41","Answered","Choice(s): A"
3,5,50,"Choice","11/8/2017 9:08:47","NAVIGATION","Choice(s): A"
3,75,51,"Choice","11/8/2017 9:09:05","Answered",""
3,75,51,"Choice","11/8/2017 9:09:40","Answered","Choice(s): A"
3,75,51,"Choice","11/8/2017 9:09:56","NAVIGATION","Choice(s): A"
3,60,52,"Choice","11/8/2017 9:10:06","Answered",""
3,60,52,"Choice","11/8/2017 9:11:10","Answered","Choice(s): A"
3,60,52,"Choice","11/8/2017 9:11:11","NAVIGATION","Choice(s): A"
3,87,53,"Choice","11/8/2017 9:11:27","Answered","Choice(s): C"
3,87,53,"Choice","11/8/2017 9:11:29","NAVIGATION","Choice(s): C"
3,38,54,"Choice","11/8/2017 9:11:32","NAVIGATION",""
3,87,53,"Choice","11/8/2017 9:11:46","Answered","Choice(s): D"
3,87,53,"Choice","11/8/2017 9:11:49","Answered","Choice(s): A"
3,87,53,"Choice","11/8/2017 9:11:49","Answered","Choice(s): E"
3,87,53,"Choice","11/8/2017 9:11:50","Answered","Choice(s): B"
3,87,53,"Choice","11/8/2017 9:11:51","Answered","Choice(s): D"
3,87,53,"Choice","11/8/2017 9:12:13","Answered","Choice(s): C"
3,87,53,"Choice","11/8/2017 9:12:17","NAVIGATION","Choice(s): C"
3,38,54,"Choice","11/8/2017 9:13:06","NAVIGATION",""
3,38,54,"Choice","11/8/2017 9:14:52","Answered","Choice(s): C"
3,38,54,"Choice","11/8/2017 9:14:55","NAVIGATION","Choice(s): C"
3,42,55,"Choice","11/8/2017 9:15:06","Answered",""
3,42,55,"Choice","11/8/2017 9:15:07","Answered","Choice(s): B"
3,42,55,"Choice","11/8/2017 9:15:14","NAVIGATION","Choice(s): B"
3,67,56,"Choice","11/8/2017 9:16:06","Answered",""
3,67,56,"Choice","11/8/2017 9:17:01","Answered","Choice(s): E"
3,67,56,"Choice","11/8/2017 9:17:03","NAVIGATION","Choice(s): E"
3,26,57,"Choice","11/8/2017 9:17:06","Answered",""
3,26,57,"Choice","11/8/2017 9:18:17","Answered","Choice(s): D"
3,26,57,"Choice","11/8/2017 9:18:20","NAVIGATION","Choice(s): D"
3,82,58,"Choice","11/8/2017 9:18:49","Answered","Choice(s): A"
3,82,58,"Choice","11/8/2017 9:18:51","NAVIGATION","Choice(s): A"
3,79,59,"Choice","11/8/2017 9:19:06","Answered",""
3,79,59,"Choice","11/8/2017 9:19:41","Answered","Choice(s): D"
3,79,59,"Choice","11/8/2017 9:19:48","NAVIGATION","Choice(s): D"
3,89,60,"Choice","11/8/2017 9:20:02","Answered",""
3,89,60,"Choice","11/8/2017 9:23:32","Answered","Choice(s): D"
3,89,60,"Choice","11/8/2017 9:23:45","NAVIGATION","Choice(s): D"
3,88,61,"Choice","11/8/2017 9:23:58","NAVIGATION",""
3,89,60,"Choice","11/8/2017 9:24:06","NAVIGATION","Choice(s): D"
3,89,60,"Choice","11/8/2017 9:24:08","NAVIGATION","Choice(s): D"
3,88,61,"Choice","11/8/2017 9:24:59","Answered","Choice(s): A"
3,88,61,"Choice","11/8/2017 9:25:20","NAVIGATION","Choice(s): A"
3,76,62,"Choice","11/8/2017 9:25:37","Answered",""
3,76,62,"Choice","11/8/2017 9:26:30","Answered","Choice(s): D"
3,76,62,"Choice","11/8/2017 9:26:34","NAVIGATION","Choice(s): D"
3,1,63,"Choice","11/8/2017 9:27:06","Answered",""
3,1,63,"Choice","11/8/2017 9:27:17","Answered","Choice(s): E"
3,1,63,"Choice","11/8/2017 9:27:25","Answered","Choice(s): D"
3,1,63,"Choice","11/8/2017 9:27:53","NAVIGATION","Choice(s): D"
3,53,64,"Choice","11/8/2017 9:28:07","Answered",""
3,53,64,"Choice","11/8/2017 9:28:44","Answered","Choice(s): A"
3,53,64,"Choice","11/8/2017 9:28:45","NAVIGATION","Choice(s): A"
3,50,65,"Choice","11/8/2017 9:28:53","Answered",""
3,50,65,"Choice","11/8/2017 9:29:35","Answered","Choice(s): A"
3,50,65,"Choice","11/8/2017 9:29:37","NAVIGATION","Choice(s): A"
3,28,66,"Choice","11/8/2017 9:30:07","Answered",""
3,28,66,"Choice","11/8/2017 9:30:25","Answered","Choice(s): E"
3,28,66,"Choice","11/8/2017 9:30:31","NAVIGATION","Choice(s): E"
3,25,67,"Choice","11/8/2017 9:31:06","Answered",""
3,25,67,"Choice","11/8/2017 9:31:44","Answered","Choice(s): C"
3,25,67,"Choice","11/8/2017 9:31:53","NAVIGATION","Choice(s): C"
3,31,68,"Choice","11/8/2017 9:32:07","Answered",""
3,31,68,"Choice","11/8/2017 9:34:20","Answered","Choice(s): D"
3,31,68,"Choice","11/8/2017 9:34:29","NAVIGATION","Choice(s): D"
3,37,69,"Choice","11/8/2017 9:35:06","Answered",""
3,37,69,"Choice","11/8/2017 9:35:33","NAVIGATION",""
3,12,70,"Choice","11/8/2017 9:36:07","Answered",""
3,12,70,"Choice","11/8/2017 9:37:22","Answered","Choice(s): C"
3,12,70,"Choice","11/8/2017 9:38:35","NAVIGATION","Choice(s): C"
3,90,71,"Choice","11/8/2017 9:38:42","Answered",""
3,90,71,"Choice","11/8/2017 9:40:50","NAVIGATION",""
3,66,72,"Choice","11/8/2017 9:41:07","Answered",""
3,66,72,"Choice","11/8/2017 9:41:54","Answered","Choice(s): D"
3,66,72,"Choice","11/8/2017 9:41:56","NAVIGATION","Choice(s): D"
3,64,73,"Choice","11/8/2017 9:42:06","Answered",""
3,64,73,"Choice","11/8/2017 9:42:10","Answered","Choice(s): B"
3,64,73,"Choice","11/8/2017 9:42:22","NAVIGATION","Choice(s): B"
3,6,74,"Choice","11/8/2017 9:43:07","Answered",""
3,6,74,"Choice","11/8/2017 9:43:56","Answered","Choice(s): A"
3,6,74,"Choice","11/8/2017 9:44:03","NAVIGATION","Choice(s): A"
3,35,75,"Choice","11/8/2017 9:44:07","Answered",""
3,35,75,"Choice","11/8/2017 9:44:39","Answered","Choice(s): D"
3,35,75,"Choice","11/8/2017 9:45:24","Answered","Choice(s): B"
3,35,75,"Choice","11/8/2017 9:45:42","Answered","Choice(s): D"
3,35,75,"Choice","11/8/2017 9:45:45","NAVIGATION","Choice(s): D"
3,56,76,"Choice","11/8/2017 9:46:07","Answered",""
3,56,76,"Choice","11/8/2017 9:46:16","Answered","Choice(s): D"
3,56,76,"Choice","11/8/2017 9:46:28","NAVIGATION","Choice(s): D"
3,61,77,"Choice","11/8/2017 9:47:07","Answered",""
3,61,77,"Choice","11/8/2017 9:47:18","Answered","Choice(s): B"
3,61,77,"Choice","11/8/2017 9:47:24","NAVIGATION","Choice(s): B"
3,41,78,"Choice","11/8/2017 9:48:07","Answered",""
3,41,78,"Choice","11/8/2017 9:48:24","Answered","Choice(s): E"
3,41,78,"Choice","11/8/2017 9:48:27","NAVIGATION","Choice(s): E"
3,22,79,"Choice","11/8/2017 9:48:36","NAVIGATION",""
3,41,78,"Choice","11/8/2017 9:48:39","NAVIGATION","Choice(s): E"
3,22,79,"Choice","11/8/2017 9:49:07","NAVIGATION",""
3,22,79,"Choice","11/8/2017 9:49:33","Answered","Choice(s): D"
3,22,79,"Choice","11/8/2017 9:49:35","NAVIGATION","Choice(s): D"
3,10,80,"Choice","11/8/2017 9:50:01","Answered",""
3,10,80,"Choice","11/8/2017 9:53:00","Answered","Choice(s): E"
3,10,80,"Choice","11/8/2017 9:53:03","NAVIGATION","Choice(s): E"
3,83,81,"Choice","11/8/2017 9:53:07","NAVIGATION",""
3,10,80,"Choice","11/8/2017 9:53:07","NAVIGATION","Choice(s): E"
3,10,80,"Choice","11/8/2017 9:53:09","Answered","Choice(s): D"
3,10,80,"Choice","11/8/2017 9:53:11","NAVIGATION","Choice(s): D"
3,83,81,"Choice","11/8/2017 9:56:02","Answered","Choice(s): B"
3,83,81,"Choice","11/8/2017 9:56:19","NAVIGATION","Choice(s): B"
3,29,82,"Choice","11/8/2017 9:57:07","Answered",""
3,29,82,"Choice","11/8/2017 9:57:34","Answered","Choice(s): B"
3,29,82,"Choice","11/8/2017 9:57:39","NAVIGATION","Choice(s): B"
3,14,83,"Choice","11/8/2017 9:58:08","Answered",""
3,14,83,"Choice","11/8/2017 10:00:12","Answered","Choice(s): C"
3,14,83,"Choice","11/8/2017 10:00:14","NAVIGATION","Choice(s): C"
3,58,84,"Choice","11/8/2017 10:01:07","Answered",""
3,58,84,"Choice","11/8/2017 10:01:30","Answered","Choice(s): D"
3,58,84,"Choice","11/8/2017 10:01:32","NAVIGATION","Choice(s): D"
3,74,85,"Choice","11/8/2017 10:02:08","Answered",""
3,74,85,"Choice","11/8/2017 10:02:09","Answered","Choice(s): C"
3,74,85,"Choice","11/8/2017 10:02:16","NAVIGATION","Choice(s): C"
3,18,86,"Choice","11/8/2017 10:02:34","Answered","Choice(s): C"
3,18,86,"Choice","11/8/2017 10:02:39","NAVIGATION","Choice(s): C"
3,24,87,"Choice","11/8/2017 10:03:07","Answered",""
3,24,87,"Choice","11/8/2017 10:05:23","Answered","Choice(s): C"
3,24,87,"Choice","11/8/2017 10:05:36","NAVIGATION","Choice(s): C"
3,65,88,"Choice","11/8/2017 10:06:07","Answered",""
3,65,88,"Choice","11/8/2017 10:08:37","Answered","Choice(s): D"
3,65,88,"Choice","11/8/2017 10:09:24","NAVIGATION","Choice(s): D"
3,52,89,"Choice","11/8/2017 10:10:08","Answered",""
3,52,89,"Choice","11/8/2017 10:12:50","Answered","Choice(s): E"
3,52,89,"Choice","11/8/2017 10:13:02","NAVIGATION","Choice(s): E"
3,77,90,"Choice","11/8/2017 10:13:07","Answered",""
3,77,90,"Choice","11/8/2017 10:14:29","Answered","Choice(s): D"
3,77,90,"Choice","11/8/2017 10:14:33","NAVIGATION","Choice(s): D"
3,52,89,"Choice","11/8/2017 10:15:07","NAVIGATION","Choice(s): E"
3,52,89,"Choice","11/8/2017 10:16:08","NAVIGATION","Choice(s): E"
3,52,89,"Choice","11/8/2017 10:16:17","NAVIGATION","Choice(s): E"
3,46,1,"Choice","11/8/2017 10:17:21","Answered","Choice(s): C"
3,46,1,"Choice","11/8/2017 10:17:30","NAVIGATION","Choice(s): C"
3,40,2,"Choice","11/8/2017 10:17:32","NAVIGATION","Choice(s): C"
3,36,8,"Choice","11/8/2017 10:18:08","NAVIGATION",""
3,36,8,"Choice","11/8/2017 10:18:27","Answered","Choice(s): A"
3,36,8,"Choice","11/8/2017 10:18:30","NAVIGATION","Choice(s): A"
3,69,9,"Choice","11/8/2017 10:18:42","Answered","Choice(s): C"
3,69,9,"Choice","11/8/2017 10:19:03","Answered","Choice(s): D"
3,69,9,"Choice","11/8/2017 10:19:35","Answered","Choice(s): B"
3,69,9,"Choice","11/8/2017 10:19:42","NAVIGATION","Choice(s): B"
3,68,10,"Choice","11/8/2017 10:20:08","NAVIGATION",""
3,68,10,"Choice","11/8/2017 10:20:18","Answered","Choice(s): E"
3,68,10,"Choice","11/8/2017 10:20:25","NAVIGATION","Choice(s): E"
3,62,11,"Choice","11/8/2017 10:20:29","NAVIGATION","Choice(s): E"
3,2,21,"Choice","11/8/2017 10:21:08","NAVIGATION",""
3,2,21,"Choice","11/8/2017 10:21:18","Answered","Choice(s): E"
3,2,21,"Choice","11/8/2017 10:21:25","Answered","Choice(s): A"
3,2,21,"Choice","11/8/2017 10:21:33","NAVIGATION","Choice(s): A"
3,44,22,"Choice","11/8/2017 10:21:37","NAVIGATION","Choice(s): C"
3,8,40,"Choice","11/8/2017 10:22:08","NAVIGATION",""
3,8,40,"Choice","11/8/2017 10:22:12","Answered","Choice(s): B"
3,8,40,"Choice","11/8/2017 10:22:48","Answered","Choice(s): C"
3,8,40,"Choice","11/8/2017 10:23:05","NAVIGATION","Choice(s): C"
3,13,41,"Choice","11/8/2017 10:23:08","NAVIGATION",""
3,13,41,"Choice","11/8/2017 10:23:16","Answered","Choice(s): E"
3,13,41,"Choice","11/8/2017 10:23:26","NAVIGATION","Choice(s): E"
3,37,69,"Choice","11/8/2017 10:24:02","Answered","Choice(s): A"
3,37,69,"Choice","11/8/2017 10:24:12","Answered","Choice(s): D"
3,37,69,"Choice","11/8/2017 10:24:25","NAVIGATION","Choice(s): D"
3,90,71,"Choice","11/8/2017 10:25:08","NAVIGATION",""
3,90,71,"Choice","11/8/2017 10:25:10","Answered","Choice(s): B"
3,90,71,"Choice","11/8/2017 10:25:32","NAVIGATION","Choice(s): B"
3,46,1,"Choice","11/8/2017 10:25:55","NAVIGATION","Choice(s): C"
3,40,2,"Choice","11/8/2017 10:26:05","NAVIGATION","Choice(s): C"
3,51,3,"Choice","11/8/2017 10:26:08","NAVIGATION","Choice(s): E"
3,51,3,"Choice","11/8/2017 10:27:02","Answered","Choice(s): C"
3,51,3,"Choice","11/8/2017 10:27:40","NAVIGATION","Choice(s): C"
3,27,4,"Choice","11/8/2017 10:28:01","NAVIGATION","Choice(s): B"
3,72,5,"Choice","11/8/2017 10:28:08","NAVIGATION","Choice(s): A"
3,72,5,"Choice","11/8/2017 10:28:37","NAVIGATION","Choice(s): A"
3,78,6,"Choice","11/8/2017 10:29:08","NAVIGATION","Choice(s): E"
3,78,6,"Choice","11/8/2017 10:29:35","NAVIGATION","Choice(s): E"
3,80,7,"Choice","11/8/2017 10:30:08","NAVIGATION","Choice(s): A"
3,80,7,"Choice","11/8/2017 10:30:34","Answered","Choice(s): E"
3,80,7,"Choice","11/8/2017 10:30:58","Answered","Choice(s): A"
3,80,7,"Choice","11/8/2017 10:31:00","NAVIGATION","Choice(s): A"
3,36,8,"Choice","11/8/2017 10:31:08","NAVIGATION","Choice(s): A"
3,36,8,"Choice","11/8/2017 10:31:26","NAVIGATION","Choice(s): A"
3,69,9,"Choice","11/8/2017 10:31:42","NAVIGATION","Choice(s): B"
3,68,10,"Choice","11/8/2017 10:32:09","NAVIGATION","Choice(s): E"
3,68,10,"Choice","11/8/2017 10:32:11","NAVIGATION","Choice(s): E"
3,62,11,"Choice","11/8/2017 10:32:43","NAVIGATION","Choice(s): E"
3,73,12,"Choice","11/8/2017 10:32:49","NAVIGATION","Choice(s): A"
3,62,11,"Choice","11/8/2017 10:33:08","NAVIGATION","Choice(s): E"
3,62,11,"Choice","11/8/2017 10:33:15","NAVIGATION","Choice(s): E"
3,73,12,"Choice","11/8/2017 10:33:29","NAVIGATION","Choice(s): A"
3,20,13,"Choice","11/8/2017 10:34:06","Answered","Choice(s): C"
3,20,13,"Choice","11/8/2017 10:34:13","Answered","Choice(s): B"
3,20,13,"Choice","11/8/2017 10:34:14","NAVIGATION","Choice(s): B"
3,48,14,"Choice","11/8/2017 10:34:28","NAVIGATION","Choice(s): B"
3,71,15,"Choice","11/8/2017 10:34:30","NAVIGATION","Choice(s): C"
3,48,14,"Choice","11/8/2017 10:34:38","NAVIGATION","Choice(s): B"
3,71,15,"Choice","11/8/2017 10:34:49","NAVIGATION","Choice(s): C"
3,30,16,"Choice","11/8/2017 10:34:52","NAVIGATION","Choice(s): A"
3,45,17,"Choice","11/8/2017 10:34:59","Answered","Choice(s): D"
3,45,17,"Choice","11/8/2017 10:35:07","NAVIGATION","Choice(s): D"
3,85,18,"Choice","11/8/2017 10:35:08","NAVIGATION","Choice(s): D"
3,85,18,"Choice","11/8/2017 10:35:37","Answered","Choice(s): A"
3,85,18,"Choice","11/8/2017 10:35:40","Answered","Choice(s): D"
3,85,18,"Choice","11/8/2017 10:35:43","NAVIGATION","Choice(s): D"
3,70,19,"Choice","11/8/2017 10:35:52","NAVIGATION","Choice(s): B"
3,57,20,"Choice","11/8/2017 10:36:08","NAVIGATION","Choice(s): C"
3,57,20,"Choice","11/8/2017 10:36:30","NAVIGATION","Choice(s): C"
3,2,21,"Choice","11/8/2017 10:36:39","NAVIGATION","Choice(s): A"
3,44,22,"Choice","11/8/2017 10:36:42","NAVIGATION","Choice(s): C"
3,19,23,"Choice","11/8/2017 10:37:07","NAVIGATION","Choice(s): D"
3,34,24,"Choice","11/8/2017 10:37:09","NAVIGATION","Choice(s): C"
3,34,24,"Choice","11/8/2017 10:37:44","Answered","Choice(s): D"
3,34,24,"Choice","11/8/2017 10:38:16","Answered","Choice(s): C"
3,34,24,"Choice","11/8/2017 10:38:17","NAVIGATION","Choice(s): C"
3,49,25,"Choice","11/8/2017 10:38:51","NAVIGATION","Choice(s): D"
3,55,26,"Choice","11/8/2017 10:39:04","NAVIGATION","Choice(s): A"
3,3,27,"Choice","11/8/2017 10:39:06","NAVIGATION","Choice(s): B"
3,9,28,"Choice","11/8/2017 10:39:08","NAVIGATION","Choice(s): D"
3,3,27,"Choice","11/8/2017 10:39:09","NAVIGATION","Choice(s): B"
3,3,27,"Choice","11/8/2017 10:39:34","NAVIGATION","Choice(s): B"
3,9,28,"Choice","11/8/2017 10:39:45","NAVIGATION","Choice(s): D"
3,86,29,"Choice","11/8/2017 10:40:02","NAVIGATION","Choice(s): B"
3,47,30,"Choice","11/8/2017 10:40:04","NAVIGATION","Choice(s): A"
3,39,31,"Choice","11/8/2017 10:40:08","NAVIGATION","Choice(s): C"
3,39,31,"Choice","11/8/2017 10:40:08","NAVIGATION","Choice(s): C"
3,43,32,"Choice","11/8/2017 10:40:11","NAVIGATION","Choice(s): A"
3,32,33,"Choice","11/8/2017 10:40:16","NAVIGATION","Choice(s): E"
3,54,34,"Choice","11/8/2017 10:40:45","NAVIGATION","Choice(s): B"
3,17,35,"Choice","11/8/2017 10:40:49","NAVIGATION","Choice(s): D"
3,54,34,"Choice","11/8/2017 10:41:09","NAVIGATION","Choice(s): B"
3,17,35,"Choice","11/8/2017 10:41:09","NAVIGATION","Choice(s): D"
3,17,35,"Choice","11/8/2017 10:41:19","Answered","Choice(s): A"
3,17,35,"Choice","11/8/2017 10:41:29","NAVIGATION","Choice(s): A"
3,15,36,"Choice","11/8/2017 10:41:37","NAVIGATION","Choice(s): C"
3,4,37,"Choice","11/8/2017 10:41:47","NAVIGATION","Choice(s): B"
3,84,38,"Choice","11/8/2017 10:41:58","NAVIGATION","Choice(s): D"
3,21,39,"Choice","11/8/2017 10:42:01","NAVIGATION","Choice(s): C"
3,8,40,"Choice","11/8/2017 10:42:07","NAVIGATION","Choice(s): C"
3,13,41,"Choice","11/8/2017 10:42:09","NAVIGATION","Choice(s): E"
3,13,41,"Choice","11/8/2017 10:42:17","NAVIGATION","Choice(s): E"
3,90,71,"Choice","11/8/2017 10:42:22","NAVIGATION","Choice(s): B"
3,66,72,"Choice","11/8/2017 10:42:25","NAVIGATION","Choice(s): D"
3,64,73,"Choice","11/8/2017 10:42:27","NAVIGATION","Choice(s): B"
3,66,72,"Choice","11/8/2017 10:42:40","NAVIGATION","Choice(s): D"
3,64,73,"Choice","11/8/2017 10:42:44","NAVIGATION","Choice(s): B"
3,6,74,"Choice","11/8/2017 10:42:52","NAVIGATION","Choice(s): A"
3,35,75,"Choice","11/8/2017 10:42:57","NAVIGATION","Choice(s): D"
3,6,74,"Choice","11/8/2017 10:43:07","At Quit Screen","Choice(s): A"
3,6,74,"Choice","11/8/2017 10:43:08","At Quit Screen","Choice(s): A"
3,6,74,"Choice","11/8/2017 10:43:11","Exam Close","Choice(s): A"
3,39,31,"Choice","11/8/2017 10:43:11","FINAL","Choice(s): C"
3,39,31,"Choice","11/8/2017 10:43:11","FINAL2","Choice(s): C"
